Marca,SKU,Descripcion, P. Lista USD
FANDIS,FANFF08D24UN,"Ventilador con filtro, corte p/montaje 92x92mm, 24 VDC, 16 m³/h.", $ 106.21 
FANDIS,FANFF12A230NF,"Ventilador con filtro, corte p/montaje 125x125mm, 230 VAC, 33/39 m³/h, RAL 9005.", $ 110.68 
FANDIS,FANFF13PD24UN,"Ventilador con filtro FF serie PD, 24VDC 8.2W 100m³/h, 204x204x95mm, 177x177mm", $ 206.23 
FANDIS,FANFF15D24UF,"Ventilador con filtro FF serie D, 24VDC 31W 275m³/h, 250x250x126mm, 223x223mm", $ 455.72 
FANDIS,FANA17M12SWBM00,"Ventilador Costech serie A17, 115VAC 42W 391m³/h, 172x150x55, 3250RPM", $ 196.64 
FANDIS,FANFF20GA115UER,"Ventilador con filtro FF serie GA, 115 V AC 765/845³/h, 325x325x149mm,", $ 721.97 
FANDIS,FANM20FPFK,"Medio filtrante para FF20; FPF20, ISO grueso 55%; G3, caja de 6 piezas", $ 68.25 
FANDIS,FANM12FPFK,"Medio filtrante para FF12; FPF12, ISO grueso 55%; G3", $ 20.30 
FANDIS,FANM13FPFK,"Medio filtrante para FF13; FPF13, ISO grueso 55%; G3", $ 32.36 
FANDIS,FANM15FPFK,"Medio filtrante para FF15; FPF15, ISO grueso 55%; G3", $ 40.89 
FANDIS,FAND06A05HWBA00,"Ventilador Costech serie D06A, 60x60x25mm, 24VDC, 3.6W, 41m³/h, 4500Rpm", $ 36.78 
FANDIS,FANA12B12STSW00 ,"Ventilador A12B12STSW00 120X120X 38, 115 VAC", $ 49.25 
FANDIS,FANFF20A230NE531,"Ventilador con filtro FF, 230VAC 360/400³h, 325x325 mm, NEMA 3R, IP55, RAL 9005", $ 584.35 
FANDIS,FANFF20N53,"Filtro FF, 325x325 mm, NEMA 3R, IP55, RAL 9005", $ 155.15 
FANDIS,FAND12B05SWBZ00,"Ventilador Costech serie D12, 24VDC 9.6W 204m³/h, 120x120x38, 3200RPM", $ 96.39 
FANDIS,FAN0070,"M12 FPFK, Paño Filtro Recambio 6 pzas", $ 28.98 
FANDIS,FANFC-001,"Interruptor limite de puerta, cabezal simple", $ 41.78 
FANDIS,FANFC-002,"Interruptor limite de puerta, cabezal simple con reinicio manual", $ 61.78 
FANDIS,FANFC-003,"Interruptor limite de puerta, cabezal de rodillo ", $ 42.95 
FANDIS,FANFC-004,"Interruptor limite de puerta, cabezal de rodillo con palanca ajustable", $ 54.43 
FANDIS,FAN2VRE15200V,Ventilador Axial, $ 194.32 
FANDIS,FANFLL230565US,Lampara para gabinete FLL LED ON/OFF switch (230VAC) 5W, $ 185.88 
FANDIS,FANC25S12HKBE00,Ventilador Axial a.c. 280x280x80 mm 115VAC, $ 618.11 
FANDIS,FANC25S23HKBE00,Ventilador Axial a.c. 280x280x80 mm 230VAC, $ 579.28 
FANDIS,FANC25S40HKBE00,Ventilador Axial a.c. 280x280x80 mm 400VAC, $ 819.05 
FANDIS,FANFLL230565UIR,Lampara para gabinete FLL LED IR SENSOR (230 VAC) 5W, $ 270.90 
FANDIS,FANFLLD240565US,"24 VDC, switch", $ 214.63 
KBR,KV10199,MULTIIND- Basic 480-60-25.0-7-AL-AW-S," $ 1,175.10 "
KBR,KV10200,MULTIIND- Basic 480-60-50.0-7-AL-AW-S," $ 1,377.26 "
KBR,KV10420,"UHPC-25.0-525-3P, Multicond premium", $ 342.55 
KBR,KV10421,"UHPC-30.0-525-3P, Multicond premium", $ 381.86 
KBR,KV10431,"UHPC-20.0-525-3P, Multicond premium", $ 316.74 
KBR,KV10435,"UHPC-10.0-525-3P, Multicond premium", $ 256.37 
KBR,KV10438,"UHPC-15.0-525-3P, Multicond premium", $ 275.81 
KBR,KV10475,"UHPC-12.5-690-3S, Multicond premium ", $ 324.91 
KBR,KV10477,"UHPC-29.6-690-3S, Multicond premium", $ 459.09 
KBR,KV10501,"UHPC-10.0-240-3P-60Hz, Multicond premium", $ 339.98 
KBR,KV10502,"UHPC-05.0-240-3P-60Hz, Multicond premium", $ 270.31 
KBR,KV10503,"UHPC-15.0-240-3P-60Hz, Multicond premium", $ 395.92 
KBR,KV14191,multisio D2-1TI2RO, $ 412.44 
KBR,KV20985,MULTICOMP F144-MS-1V1C1TI12RO-3 12 PASOS," $ 1,048.55 "
KBR,KV21533,MULTICOMP 2F144-NC-1V1C6RO-2  6 PASOS, $ 858.48 
KBR,KV24437,multiind-basic 480-60-50.0-14-Al-AW-S," $ 1,853.15 "
KBR,KV23423,multimess F96, $ 710.64 
KBR,KV14343,"thyroswitch 2ph-240-60-90,  240 V / 60 Hz / 90 A"," $ 2,686.92 "
KBR,KV10094,MULTIIND- Basic 230-60-20.0-7-Cu-Rk-S-60HZ," $ 1,339.35 "
KBR,KV10093,MULTIIND- Basic 230-60-10.0-7-Cu-Rk-S-60HZ," $ 1,092.22 "
KBR,KV10300,"UHPC 28,1-440-3P, Multicond-premium", $ 387.46 
KBR,KV10305,"UHPC-36.3-440-3P, Multicond premium", $ 402.75 
KBR,KV10419,"UHPC-21.0-525-3P, Multicond premium", $ 328.50 
KBR,KV10470,"UHPC-25.0-690-3S, Multicond premium ", $ 439.43 
KBR,KV10481,"UHPC-10.0-690-3S, Multicond premium ", $ 311.30 
KBR,KV14190,multisio D2-4RO, $ 368.37 
KBR,KV23428        ,multimess F96-2MB-US1-ET," $ 2,147.32 "
KBR,KV18945,"multicomp F144-3Ph (dt/en), US1, 18 pasos a relay, ESMS"," $ 2,071.63 "
KBR,KV10297,"UHPC 20,0-440-3P, Multicond-premium", $ 323.57 
KBR,KV10436,"UHPC-12.5-525-3P, Multicond premium", $ 266.22 
KBR,KV23427,multimess F96 Modbus TCP/IP interface," $ 1,414.95 "
KBR,KV21867,multicomp F144-MS-1V1C1TI12DO-3," $ 1,879.75 "
KBR,KV10478,multicond-premium UHPC-27.8-690-3S, $ 439.60 
KBR,KV17142,"Multidis-EW 300K-3P,", $ 17.31 
KBR,KV24521,"multiind-basic 480-60-12,5-7-Cu-RK-S", $ 961.69 
KBR,KV10440,multicond-premium UHPC-40.0-525-3P , $ 398.66 
ILME,ILCKM 03,Bloque de conexión macho 3P+PE 10Amps, $ 7.00 
ILME,ILCKF 03,Bloque hembra con contactos hembra  3P+PE 10A, $ 6.35 
ILME,ILCKM 04,"Conectores macho de 4 Polos+Tierra, 10A 250V, conexión por tornillo, IP68", $ 7.64 
ILME,ILCKF 04,Bloque hembra con contactos hembra  4P+PE 10A, $ 7.00 
ILME,ILCKAX 03 I,CKA BLK HOUSING 4P INOXL, $ 14.76 
ILME,ILMKA V20,Cubierta -salida verticalT.-METAL, $ 9.41 
ILME,ILCHI 06 L,Bases empotrables de metal para 6 polos con cubierta sin tapa IP66, $ 30.75 
ILME,ILCHO 06 L16,Capota de metal para 6P cierre simple salida lateral PG16, $ 16.29 
ILME,ILCNEF 06 T,Bloques de conexion hembra 6 polos 16Amps., $ 13.76 
ILME,ILCNEM 06 T,Bloque de conexión macho 6 polos 16Amps., $ 13.47 
ILME,ILJNEF 06,JEI Bloques de conexión hembra para 6 polos 16A, $ 10.88 
ILME,ILJNEM 06,JEI Bloques de conexión macho para 6 polos 16A, $ 10.70 
ILME,ILCHI 10,Base empotrable de metal para 10 Pines con cierre doble IP65, $ 42.69 
ILME,ILCHO 10,Cubierta de metal para 10 Pines cierre doble salida lateral PG16, $ 18.40 
ILME,ILCNEF 10 T,Bloque de conexion hembra 10 pines 16Amps., $ 18.23 
ILME,ILCNEM 10 T,Bloque de conexión macho 10 pines 16Amps., $ 17.99 
ILME,ILJNEF 10,JEI Bloques de conexión hembra para 10 polos 16A, $ 14.58 
ILME,ILJNEM 10,JEI Bloques de conexión macho para 10 polos 16A, $ 14.46 
ILME,ILCHI 16,Base empotrable 2L-16Polos, $ 43.10 
ILME,ILCHO 16,"Capota de metal para 16 Polos y doble palanca, salida lateral PG21", $ 22.52 
ILME,ILCNEF 16 T,Bloques de conexion hembra 16 Polos 16Amps., $ 24.46 
ILME,ILCNEM 16 T,Bloque de conexión macho 16 Polos 16Amps., $ 24.11 
ILME,ILJNEF 16,JEI Bloques de conexión hempra para 16 polos 16A, $ 19.52 
ILME,ILJNEM 16,JEI Bloques de conexión macho para 16 polos 16A, $ 19.29 
ILME,ILCHI 24,Bases empotrables de metal para 24 Polos palanca doble. IP66, $ 46.69 
ILME,ILCHO 24,"Capota de metal para 24 Polos y doble palanca, entrada lateral PG21", $ 23.58 
ILME,ILCNEF 24 T,Bloques de conexion hembra 24 polos 16Amps., $ 32.52 
ILME,ILCNEM 24 T,Bloque de conexión macho 24 polos 16Amps., $ 32.22 
ILME,ILJNEF 24,JEI Bloques de conexión hembra para 24 polos 16A, $ 26.05 
ILME,ILJNEM 24,JEI Bloques de conexión macho para 24 polos 16A, $ 25.75 
ILME,ILCHI 32,Bases empotrables  de cierre doble para 32P, $ 72.62 
ILME,ILCHO 32,Cubierta de doble cierre 32P PG36 entrada lateral, $ 82.79 
ILME,ILCNEF 16 TN,Bloque Hembra 17/32 16A con placa contactos platedos, $ 24.46 
ILME,ILCNEM 16 TN,Bloque de conexión macho 17-32 16A+TOP, $ 24.11 
ILME,ILJNEF 16 N,F.PR.16A 16P. N17/32-JEI, $ 19.52 
ILME,ILJNEM 16 N,F.SP.16A 16P. N 17/32-JEI, $ 19.29 
CONTACLIP,CO28500.4,KDS-SR 6/10 BK  Marco frontal, $ 30.21 
CONTACLIP,CO28501.4,KDS-IVR 6/10 BK Marco para bloqueo de cable interno, $ 13.88 
CONTACLIP,CO28504.4,KDS-SR 10/24 BK  Marco frontal, $ 41.10 
CONTACLIP,CO28505.4,KDS-IVR 10/24 BK Marco de bloqueo interior, $ 15.20 
CONTACLIP,CO28517.4,KDS-Inlay 2 BK Divisor para insertos tipo T, $ 7.77 
CONTACLIP,CO28518.4,KDS-Inlay 2 BK Divisor para insertos -4 espacios, $ 9.71 
CONTACLIP,CO28519.4,KDS-Inlay 6 BK Divisor para insertos -6 espacios, $ 9.71 
CONTACLIP,CO28520.4,KDS-DE/B BK Inserto ciego corto color negro, $ 3.43 
CONTACLIP,CO28521.4,KDS-DE 1.5-2 BK Inserto pasa cable max  ø2 mm, $ 4.99 
CONTACLIP,CO28522.4,KDS-DE 2-3 BK Inserto pasa cable max  ø3 mm, $ 4.99 
CONTACLIP,CO28523.4,KDS-DE 3-4 BK Inserto pasa cable max  ø4 mm, $ 4.99 
CONTACLIP,CO28524.4,KDS-DE 4-5 BK Inserto pasa cable max  ø5 mm, $ 4.99 
CONTACLIP,CO28526.4,KDS-DE 6-7 BK Inserto pasa cable max  ø7 mm, $ 4.99 
CONTACLIP,CO28527.4,KDS-DE 7-8 BK Inserto pasa cable max  ø8 mm, $ 4.99 
CONTACLIP,CO28528.4,KDS-DE 8-9 BK Inserto pasa cable max  ø9 mm, $ 4.99 
CONTACLIP,CO28529.4,KDS-DE 9-10 BK Inserto pasa cable max  ø10 mm, $ 4.99 
CONTACLIP,CO1001.2,"RK 2,5-4 Beige Clemas de paso", $ 1.81 
CONTACLIP,CO1001.5,"RK 2,5-4 Azul Clemas de paso", $ 2.59 
CONTACLIP,CO1020.2,RKD 4 Beige Clema de doble paso, $ 5.44 
CONTACLIP,CO1030.2,"SRK 2,5 BG Clema de paso beige 2.5mm²| 30-12AWG, In: 24 A, Vn: 500 V", $ 2.54 
CONTACLIP,CO1050.2,RK 16 Beige Clemas de paso, $ 4.19 
CONTACLIP,CO1101.2,SIK 10 Clemas portafusibles color beige 10mm²/22-12AWG, $ 8.50 
CONTACLIP,CO1103.2,SIK 10 Clemas portafusibles LED Rojo/12V DC/24V AC Beige 22-12AWG, $ 26.70 
CONTACLIP,CO1104.2,SIK 10/LED(Rojo)/20-30V DC/40-60V AC Beige Clemas portafusibles, $ 25.05 
CONTACLIP,CO1105.2,SIK 10 Clemas portafusibles Beige 10mm²/22-12AWG con LED rojo 40-60VDC/80-120VAC, $ 26.10 
CONTACLIP,CO1106.2,SIK 10/LED(Rojo)/115V DC/230V AC Beige Clemas portafusibles, $ 26.70 
CONTACLIP,CO1120.2,RK 50 Beige 50mm/ 1/0-6 AWG Clemas de paso, $ 21.63 
CONTACLIP,CO1122.2,"RK 95 BG Clema de paso 95 mm² | 2 - 4/0AWG, In: 232 A, Vn: 1000 V", $ 42.63 
CONTACLIP,CO1127.2,"RKD 2,5/35 BG Clema de doble piso 2.5 mm² | 22 - 14AWG, In: 24 A, Vn: 500 V", $ 5.38 
CONTACLIP,CO1130.2,PTK 10/LT Beige Terminal de desconexión de prueba (50 pzas), $ 578.77 
CONTACLIP,CO1134.2,PTK 10/DU Beige Terminal de desconexión de prueba (50 pzas), $ 429.74 
CONTACLIP,CO1206.2,"RKD 2,5 Beige Clema de dos niveles", $ 5.38 
CONTACLIP,CO1211.2,"RK 2,5-4/ZRL Beige Clemas de paso", $ 5.84 
CONTACLIP,CO1213.2,SL 10/35 Verde/Amarillo Clemas de tierra, $ 8.93 
CONTACLIP,CO1260.2,"IK 2,5 Beige Terminales de conexión de tres niveles", $ 8.77 
CONTACLIP,CO1261.2,"IKD 2,5 Beige Terminales de conexión 3 niveles calibre 14-22AWG", $ 9.50 
CONTACLIP,CO1261.5,"IKD 2,5 Azul Terminales de conexión de 3 niveles", $ 9.50 
CONTACLIP,CO1390.2,"TRK 1,5 Clema seleccionable Beige 2.5mm²/22-12AWG", $ 6.23 
CONTACLIP,CO1527.0,SAB 8 Clip para abrazadera de conexión (10 piezas), $ 115.35 
CONTACLIP,CO1534.2,SL 35/35/N  35mm/12-2 AWG Verde-Amarillo Clemas de tierra, $ 17.58 
CONTACLIP,CO1550.0,"SAB 13,5/D Clip para abrazadera de conexión(10 pzas)", $ 165.57 
CONTACLIP,CO2001.1,"AP 2,5-10 Verde Tapas para clema de tierra", $ 0.94 
CONTACLIP,CO2001.4,"AP 2,5-10 Negro Tapas para clema de doble paso", $ 0.94 
CONTACLIP,CO2001.5,"AP 2,5-10 Azul Tapas para clema de doble paso", $ 0.94 
CONTACLIP,CO2001.7,"AP 2,5-10 Blanco Tapas para clema de doble paso", $ 0.94 
CONTACLIP,CO2001.9,"AP 2,5-10 Rojo Tapas para clema de doble paso", $ 0.94 
CONTACLIP,CO2002.2,TW 2.5-10 Beige Tapas de separación, $ 1.16 
CONTACLIP,CO2046.2,AP SI-1 Beige Tapas para clema de doble paso, $ 0.95 
CONTACLIP,CO2090,Q10 puente de 10 polos para RKD 4, $ 7.07 
CONTACLIP,CO2116.2,AP 35 Beige Tapas para clema de doble paso, $ 1.82 
CONTACLIP,CO2128.0,Ssch 10x3 MS Juego de barras, $ 30.89 
CONTACLIP,CO2190.2,STK 1 Beige 4mm/22-12 AWG Clemas portafusibles, $ 10.77 
CONTACLIP,CO2193.2,TK 2/K Beige Terminal de tranformador, $ 12.06 
CONTACLIP,CO2268.2,"IKD 2,5/Q Beige Terminales de conexión 3 niveles calibre 14-22AWG con espacio pa", $ 9.50 
CONTACLIP,CO2449.2,STK 1/LED(Rojo)/24V DC Beige Clemas portafusibles, $ 25.38 
CONTACLIP,CO2743.2,QI 10 4mm Puentes aislados 10 Polos, $ 7.84 
CONTACLIP,CO2762.2,AP 10 Tapa Beige para clema porta fusible SIK 10, $ 1.47 
CONTACLIP,CO2782.2,AP L/Q/D Beige Tapas para clema de doble paso, $ 1.47 
CONTACLIP,CO3562.5,"ZRKD 2,5 Azul Clema de doble paso", $ 6.05 
CONTACLIP,CO3590.2,"ZIKD 2,5 BG Clemas de 3 niveles, conexión muelle", $ 9.01 
CONTACLIP,CO3703.2,ZAP 4/2A Beige Tapa final, $ 1.14 
CONTACLIP,CO3705.2,ZAP 4/4A Beige Tapa final para ZRK 4/4, $ 1.24 
CONTACLIP,CO3717.8,"ZQI 2,5/9 YE Conector cruzado aislado amarillo 9 polos para ZRK 2,5", $ 7.26 
CONTACLIP,CO3719.8,"ZQI 2,5/0,5 m/99 YE Conector cruzado aislado amarillo 99 polos para ZRK 2,5", $ 78.30 
CONTACLIP,CO3728.8,ZQI 4/10 YE Conector cruzado aislado amarillo 10 polos para ZRK 4, $ 8.90 
CONTACLIP,CO3748.2,ZES 35 Beige Tope, $ 1.43 
CONTACLIP,CO3756.2,"ZAPD 2,5 Beige Tapa final", $ 0.52 
CONTACLIP,CO3760.2,ZAP 6/2A Beige Tapa final para ZRK 6, $ 1.15 
CONTACLIP,CO3761.2,"ZAP 2,5/ID Beige Tapa  final", $ 2.13 
CONTACLIP,CO3761.5,"ZAP 2,5/ID Azul Tope final", $ 2.31 
CONTACLIP,CO17100.2,"SRK 2,5/2A BG Clema de paso beige 2.5mm² 30-12AWG, In: 24 A, Vn: 1000 V", $ 1.20 
CONTACLIP,CO17104.2,"SRK 4/2A BG Clemas de paso beige 4mm² 26-10 AWG, In: 32 A, Vn: 1000 V", $ 1.31 
CONTACLIP,CO17107.2,SSL 4/2A GNYE Clema para tierra Verde/Amarillo 4mm² 26-10 AWG, $ 4.27 
CONTACLIP,CO17108.2,"SRK 6/2A BG Clemas de paso beige 6mm² 22 - 8 AWG, In: 41 A, Vn: 1000 V", $ 2.10 
CONTACLIP,CO17111.2,SSL 6/2A GNYE Clema para tierra Verde/Amarillo 6mm²  22 - 8 AWG, $ 5.23 
CONTACLIP,CO17115.2,SSL 10/2A GNYE Clema para tierra Verde/Amarillo 10mm²  18 - 6 AWG, $ 6.86 
CONTACLIP,CO17201.8,"SQI 2,5/2 YE Conector cruzado aislado amarillo 2 polos para SRK 2,5", $ 0.98 
CONTACLIP,CO17202.8,"SQI 2,5/3 YE Conector cruzado aislado amarillo 3 polos para SRK 2,5", $ 1.60 
CONTACLIP,CO17203.8,"SQI 2,5/4 YE Conector cruzado aislado amarillo 4 polos para SRK 2,5", $ 2.07 
CONTACLIP,CO17204.8,"SQI 2,5/5 YE Conector cruzado aislado amarillo 5 polos para SRK 2,5", $ 2.57 
CONTACLIP,CO17205.8,"SQI 2,5/6 YE Conector cruzado aislado amarillo 6 polos para SRK 2,5", $ 3.15 
CONTACLIP,CO17211.8,SQI 4/2 YE Conector cruzado aislado amarillo 2 polos para SRK 4, $ 1.00 
CONTACLIP,CO17214.8,SQI 4/5 YE Conector cruzado aislado amarillo 5 polos para SRK 4, $ 2.79 
CONTACLIP,CO17215.8,SQI 4/6 YE Conector cruzado aislado amarillo 6 polos para SRK 4, $ 3.30 
CONTACLIP,CO17219.8,SQI 4/10 YE Conector cruzado aislado amarillo 10 polos para SRK 4, $ 5.89 
CONTACLIP,CO17220.8,SQI 4/30 YE Conector cruzado aislado amarillo 30 polos para SRK 4, $ 16.38 
CONTACLIP,CO17229.8,SQI 6/10 YE Conector cruzado aislado amarillo 10 polos para SRK 6, $ 8.68 
CONTACLIP,CO17230.8,SQI 6/30 YE Conector cruzado aislado amarillo 30 polos para SRK 6, $ 22.06 
CONTACLIP,CO17240.8,SQI 10/30 YE Conector cruzado aislado amarillo 30 polos para SRK 10, $ 32.29 
CONTACLIP,CO17100.5,"SRK 2,5/2A BU Clema de paso azul 2.5mm²/30-12AWG, In: 24 A, Vn: 1000 V", $ 2.46 
CONTACLIP,CO17104.5,"SRK 4/2A BU Clemas de paso azul 4mm² 26-10 AWG, In: 32 A, Vn: 1000 V", $ 2.85 
CONTACLIP,CO17108.5,"SRK 6/2A BU Clemas de paso azul 6mm²|22 - 8 AWG, In: 41 A, Vn: 1000 V", $ 2.10 
CONTACLIP,CO17112.5,SRK 10/2A Azul Clemas de paso, $ 3.94 
CONTACLIP,CO2101.2,AP 4 Beige Tapas para clema de 2 niveles, $ 1.52 
CONTACLIP,CO3500.2,"ZRK 2,5/2A BG Clema de paso cage clamp 2,5 mm² 20 - 12 AWG, In: 24 A, Vn: 800 V", $ 2.58 
CONTACLIP,CO3510.2,"ZSL 2,5/2A GNYE Clema para tierra Verde/amarillo cage clamp 2,5mm² 20 - 12 AWG", $ 8.55 
CONTACLIP,CO3515.2,"ZRK 4/2A BG Clema de paso cage clamp 4 mm² 20 - 10 AWG, In: 32 A, Vn: 800 V", $ 2.97 
CONTACLIP,CO3517.2,"ZRK 4/4A BG Clema de paso cage clamp 4 mm² 20 - 10 AWG, In: 32 A, Vn: 800 V", $ 4.60 
CONTACLIP,CO3525.2,ZSL 4/2A GNYE Clema para tierra Verde/amarillo cage clamp 4 mm² 20 - 10 AWG, $ 8.65 
CONTACLIP,CO3527.2,ZSL 4/4A GNYE Clema para tierra Verde/amarillo cage clamp 4mm² 20 - 10 AWG, $ 13.05 
CONTACLIP,CO3562.2,"ZRKD 2,5 Beige Clema de doble piso  Cage Clamp (conexión de muelle)", $ 6.01 
CONTACLIP,CO3581.2,"ZRK 6/2A BG Clema de paso cage clamp 6 mm² 22 - 8 AWG, In: 41 A, Vn: 1000 V", $ 4.36 
CONTACLIP,CO3589.2,ZSL 6/2A GNYE Clema para tierra Verde/amarillo cage clamp 6 mm² 22 - 8 AWG, $ 10.24 
CONTACLIP,CO3597.2,"ZRK 10/2A BG Clema de paso cage clamp 10 mm² 16 - 6 AWG, In: 57 A, Vn: 1000 V", $ 4.79 
CONTACLIP,CO3636.2,"ZRK 16/2A BG Clema de paso cage clamp 16 mm² 14 - 4 AWG, In: 76 A, Vn: 1000 V", $ 5.60 
CONTACLIP,CO17042.2,SIK 10/ST Beige Clemas portafusibles, $ 11.24 
CONTACLIP,CO17100.4,"SRK 2,5/2A BK Clema de paso negro 2.5mm²/30-12AWG, In: 24 A, Vn: 1000 V", $ 2.46 
CONTACLIP,CO17100.6,"SRK 2,5/2A GR Clema de paso gris 2.5mm²/30-12AWG, In: 24 A, Vn: 1000 V", $ 2.39 
CONTACLIP,CO17100.3,"SRK 2,5/2A OG Clema de paso naranja 2.5mm²|30-12AWG, In: 24 A, Vn: 1000 V", $ 2.46 
CONTACLIP,CO17100.9,"SRK 2,5/2A RD Clema de paso roja 2.5mm²/30-12AWG, In: 24 A, Vn: 1000 V", $ 2.44 
CONTACLIP,CO17100.7,"SRK 2,5/2A WH Clema de paso blanco 2.5mm²/30-12AWG, In: 24 A, Vn: 1000 V", $ 2.40 
CONTACLIP,CO17100.8,"SRK 2,5/2A YE Clema de paso amarilla 2.5mm²|30-12AWG, In: 24 A, Vn: 1000 V", $ 2.46 
CONTACLIP,CO17100,"SRK 2,5/2A RB Clema de paso cafe 2.5mm²|30-12AWG, In: 24 A, Vn: 1000 V", $ 2.52 
CONTACLIP,CO17124.5,"SRK 16/2A BU Clemas de paso azul 16mm²/16 - 4 AWG, In: 76 A, Vn: 1000 V", $ 6.06 
CONTACLIP,CO17130.2,SSL 16/2A GNYE Clema para tierra Verde/Amarillo 16mm²  16 - 4 AWG, $ 14.33 
CONTACLIP,CO17254.2,SAP 16/2A Beige Tapa para clema 16mm², $ 1.30 
CONTACLIP,CO17140.2,"SRK 35/2A BG Clemas de paso beige 35mm²16 - 1/0 AWG, In: 125 A, Vn: 1000 V", $ 12.24 
CONTACLIP,CO17145.2,SSL 35/2A GNYE Clema para tierra Verde/Amarillo 35mm²  16 - 1/0 AWG, $ 21.09 
CONTACLIP,CO17156.2,"SRK 50/2A BG Clemas de paso beige 50mm²|8 - 1/0 AWG, In: 150 A, Vn: 1000 V", $ 28.44 
CONTACLIP,CO17158.2,SSL 50/2A GNYE Clema para tierra Verde/Amarillo 50mm²  8 - 1/0 AWG, $ 53.64 
CONTACLIP,CO17161.2,"SRK 70/2A BG Clemas de paso beige 70mm² 6 - 3/0 AWG, In: 192 A, Vn: 1000 V", $ 34.61 
CONTACLIP,CO17165.2,"SRK 120/2A BG Clemas de paso beige 120mm²|4 - 4/0 AWG, In: 269 A, Vn: 1000 V", $ 60.83 
CONTACLIP,CO17180.2,"SRKD 2,5 BG Clema de paso 2 niveles beige 2,5mm² 30 - 12 AWG, In:24 A, Vn: 1000V", $ 6.66 
CONTACLIP,CO17182.2,"SSLD 2,5 GNYE Clema de tierra 2 niveles 2.5/30-12 Verde/Amarillo", $ 15.39 
CONTACLIP,CO17185.2,"SRKD 4 BG Clema de paso 2 niveles beige 4mm² 26 - 10 AWG, In:32 A, Vn: 1000V", $ 7.94 
CONTACLIP,CO17292.2,"SAPD 2,5-4 Tapas para clemas de 2 niveles, color beige", $ 1.93 
CONTACLIP,CO17210.8,"SQI 2,5/30 YE Conector cruzado aislado amarillo 30 polos para SRK 2,5", $ 15.13 
CONTACLIP,CO17112.2,"SRK 10/2A BG Clemas de paso beige 10mm²/18 - 6 AWG, In: 57 A, Vn: 1000 V", $ 2.57 
CONTACLIP,CO17103.2,"SSL 2,5/2A GNYE Clema para tierra Verde/Amarillo  2.5mm²   30 - 12 AWG", $ 4.15 
CONTACLIP,CO2001.2,"AP 2,5-10 BG Tapa final beige para clema SRK 2,5 - SRK 10", $ 0.95 
CONTACLIP,CO2005.2,ES 35 BG Tope final beige para clema, $ 1.14 
CONTACLIP,CO17124.2,"SRK 16/2A BG Clemas de paso beige 16mm²/16 - 4 AWG, In: 76 A, Vn: 1000 V", $ 6.06 
CONTACLIP,CO17250.2,Tope SES 35 BG, $ 2.85 
CONTACLIP,CO17209.8,"SQI 2,5/10 YE Conector cruzado aislado amarillo 10 polos para SRK 2,5", $ 5.04 
CONTACLIP,CO1052.2,RK 35   Beige Clema de paso 35mm, $ 9.29 
CONTACLIP,CO2826.2,ES 35/2/K Beige Topes, $ 1.51 
CONTACLIP,CO3789.8,ZQI 10/2 YE Conector cruzado aislado amarillo 2 polos para ZRK 10, $ 2.74 
CONTACLIP,CO2303.0,TSTW/M6 Soporte de Riel, $ 4.05 
CONTACLIP,CO3718.8,"ZQI 2,5/10 YE Conector cruzado aislado amarillo 10 polos para ZRK 2,5", $ 8.17 
CONTACLIP,CO2570.0,Q10 2.5mm Puentes sin aislar 10 Polos, $ 9.75 
CONTACLIP,CO2828.0,ES 35/K/ST Beige Topes, $ 4.28 
CONTACLIP,CO2639.0001,"KBH 16/6  1 Marcador de cable, (20 piezas)", $ 15.83 
CONTACLIP,CO2639.0002,"KBH 16/6  2 Marcador de cable, (20 piezas)", $ 15.84 
CONTACLIP,CO2639.0205,"KBH 16/6  F Marcador de cable,  (20 piezas)", $ 15.84 
CONTACLIP,CO4910.0,KH 20/18 Paquete de (100 piezas), $ 46.46 
CONTACLIP,CO2197.0,QVS 2 puente cruzado (20 pzas), $ 119.63 
CONTACLIP,CO2238.0,VH 19  Cilindro de conexión (50 pzas), $ 123.51 
CONTACLIP,CO2244.0,STB 35 Enchufe de zócalo color Amarillo (50 pzas), $ 262.34 
CONTACLIP,CO2639.0409,"Marcador KBH 16/6  amarillo ""L1"" (Bolsa 20 pzas)", $ 38.39 
CONTACLIP,CO2639.0411,"Marcador KBH 16/6  amarillo ""L3"" (Bolsa 20 pzas)", $ 38.39 
CONTACLIP,CO28859.6,"KES-E-R 50/9 B GR pasa cables M50, 9 orificios, 5x1-7 mm, 4x1-18 mmm", $ 21.25 
CONTACLIP,CO28863.6,"KES-E-R 50/18 B GR Membrana pasa cable M50, para  18 cables, 5 (1-12mm), 5(1-9.4", $ 21.25 
CONTACLIP,CO2001.6,"AP 2,5-10 Gris Tapas para clema de doble paso", $ 0.94 
CONTACLIP,CO2425.0,"Q10 Puente para clema SRK 2,5 / IK 2,5/ IKD 2,5", $ 7.07 
CONTACLIP,CO2151.0,Q 0.5M/83 Polos, $ 75.03 
CONTACLIP,CO28670.4,KDS-DE 15-16 BK Inserto pasa cable max  ø16 mm, $ 4.99 
CONTACLIP,CO28525.4,KDS-DE 5-6 BK Inserto pasa cable max  ø6 mm, $ 4.99 
CONTACLIP,CO3761.9,"ZAP 2,5/ID RD  Red  Tapa  final", $ 2.35 
